ID,mean_semi_loc_coh_sif,mean_semi_loc_coh_bert,mean_semi_loc_coh_elmo,max_semi_loc_coh_sif,max_semi_loc_coh_bert,max_semi_loc_coh_elmo,min_semi_loc_coh_sif,min_semi_loc_coh_bert,min_semi_loc_coh_elmo,mean_loc_coh_sif,mean_loc_coh_bert,mean_loc_coh_elmo,max_loc_coh_sif,max_loc_coh_bert,max_loc_coh_elmo,min_loc_coh_sif,min_loc_coh_bert,min_loc_coh_elmo,mean_glob_coh_sif,mean_glob_coh_bert,mean_glob_coh_elmo,max_glob_coh_sif,max_glob_coh_bert,max_glob_coh_elmo,min_glob_coh_sif,min_glob_coh_bert,min_glob_coh_elmo,mean_control_glob_coh_sif,mean_control_glob_coh_bert,mean_control_glob_coh_elmo,max_control_glob_coh_sif,max_control_glob_coh_bert,max_control_glob_coh_elmo,min_control_glob_coh_sif,min_control_glob_coh_bert,min_control_glob_coh_elmo,mean_cum_coh_sif,mean_cum_coh_bert,mean_cum_coh_elmo,max_cum_coh_sif,max_cum_coh_bert,max_cum_coh_elmo,min_cum_coh_sif,min_cum_coh_bert,min_cum_coh_elmo
S01,0.19673528581491564,0.8511985540390015,0.5997679233551025,0.515856340680255,0.9268848896026611,0.7747188210487366,-0.05628031555620007,0.7585456967353821,0.40461066365242004,0.19673528581491564,0.8511985540390015,0.5997679233551025,0.515856340680255,0.9268848896026611,0.7747188210487366,-0.05628031555620007,0.7585456967353821,0.40461066365242004,0.24503667423162856,0.8757962584495544,0.6443127393722534,0.6010686235341463,0.9224666953086853,0.8218085169792175,0.050519391358775444,0.8045200705528259,0.49802061915397644,0.2753257599897552,0.8768928050994873,0.6465314626693726,0.5796789943015747,0.9219101667404175,0.8232078552246094,0.09858510906419556,0.803767204284668,0.5020182728767395,-0.021331665439634724,0.7278031706809998,0.36382272839546204,0.06737560469991102,0.8326796889305115,0.4142681956291199,-0.08807119228059998,0.6460140943527222,0.31195390224456787
S02,0.135928091130689,0.8810156583786011,0.6176009178161621,0.15730897722819082,0.9061238169670105,0.6422442197799683,0.11454720503318719,0.8559074401855469,0.5929575562477112,0.135928091130689,0.8810156583786011,0.6176009178161621,0.15730897722819082,0.9061238169670105,0.6422442197799683,0.11454720503318719,0.8559074401855469,0.5929575562477112,0.2822138235501808,0.9201388955116272,0.7418537139892578,0.4577626540599498,0.9241169095039368,0.7673106789588928,0.09855118116390713,0.9136255383491516,0.712970495223999,0.3137340119695683,0.9212906956672668,0.7435901761054993,0.4648638013891968,0.9254323840141296,0.7662368416786194,0.16470906045927428,0.9160233736038208,0.7130603194236755,0.07847925805561062,0.8627926111221313,0.5582508444786072,0.11454720503318719,0.8696778416633606,0.5929575562477112,0.042411311078034045,0.8559074401855469,0.5235441327095032
S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S06,0.13889183145788528,0.8558568358421326,0.6486387252807617,0.4882556781628324,0.9277676939964294,0.7094104886054993,-0.1820692433073263,0.8103336691856384,0.5416958332061768,0.13889183145788528,0.8558568358421326,0.6486387252807617,0.4882556781628324,0.9277676939964294,0.7094104886054993,-0.1820692433073263,0.8103336691856384,0.5416958332061768,0.24393513354499402,0.8888017535209656,0.7092832326889038,0.3756988680942816,0.9320038557052612,0.7786765694618225,0.0771419054676199,0.8083962202072144,0.6137937903404236,0.23574763850209074,0.8890032768249512,0.7085813283920288,0.38774257921791005,0.9326333999633789,0.7805950045585632,0.057169564297324345,0.8080751299858093,0.6177064776420593,-0.08088785108066555,0.7548449635505676,0.4695553183555603,0.01591159063839828,0.8274939060211182,0.7037708759307861,-0.312512823787883,0.7195712924003601,0.3916073441505432
S07,0.17441466413571213,0.8048078417778015,0.5558064579963684,0.6294662955174003,0.8565300107002258,0.6805081367492676,-0.29172393895656035,0.6988300085067749,0.42994651198387146,0.17441466413571213,0.8048078417778015,0.5558064579963684,0.6294662955174003,0.8565300107002258,0.6805081367492676,-0.29172393895656035,0.6988300085067749,0.42994651198387146,0.10632609840129963,0.8492959141731262,0.6397705674171448,0.44278133901720385,0.9169701337814331,0.7643638849258423,-0.029678539883244797,0.7858992218971252,0.5555738210678101,0.11362368743629467,0.8491473197937012,0.6392514705657959,0.4650191699653596,0.9166643023490906,0.7669497132301331,-0.039405848506107524,0.7868844270706177,0.5587997436523438,-0.12791375049814566,0.6823715567588806,0.36058664321899414,0.04600096169714141,0.7226956486701965,0.45603740215301514,-0.24242035348107183,0.6387684941291809,0.27813422679901123
S08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S10,0.1609104904604103,0.8485289812088013,0.647280216217041,0.42235976797196423,0.9051429033279419,0.7369669079780579,-0.10593456909639594,0.7289544343948364,0.47607558965682983,0.1609104904604103,0.8485289812088013,0.647280216217041,0.42235976797196423,0.9051429033279419,0.7369669079780579,-0.10593456909639594,0.7289544343948364,0.47607558965682983,0.15956537031080487,0.8869448304176331,0.7251396179199219,0.5135853161702898,0.9254404306411743,0.8060009479522705,-0.07849194796624588,0.7482686042785645,0.6637594103813171,0.18224215969979746,0.8869727849960327,0.7231699228286743,0.5197984208396808,0.9271919131278992,0.8038337826728821,-0.06558909198589014,0.7474321722984314,0.6612881422042847,-0.011901646318747038,0.7422742247581482,0.47431480884552,0.22482297012243416,0.7983155846595764,0.5373030304908752,-0.16631471841096349,0.6337344646453857,0.41297686100006104
S11,0.035551628050840466,0.8736295700073242,0.5409150719642639,0.19216312727302465,0.898766279220581,0.6535760760307312,-0.07222589279164432,0.8406996130943298,0.4185992181301117,0.035551628050840466,0.8736295700073242,0.5409150719642639,0.19216312727302465,0.898766279220581,0.6535760760307312,-0.07222589279164432,0.8406996130943298,0.4185992181301117,0.2442872158547495,0.8924375772476196,0.6050457954406738,0.5068129163220287,0.9092950820922852,0.6967474818229675,0.030908357641058558,0.8612364530563354,0.5164141058921814,0.2674546784662404,0.8936598300933838,0.6095404624938965,0.5135987908635935,0.9096026420593262,0.6986511945724487,0.0753449997192688,0.8637165427207947,0.5269631147384644,-0.06777881307216975,0.8062615990638733,0.3449738323688507,-0.04469350539344321,0.8771520256996155,0.5216729044914246,-0.14889064293545798,0.7537088990211487,0.206162691116333
S12,0.09096719252750947,0.8597020506858826,0.5270460247993469,0.68443145957089,0.9273085594177246,0.6685277819633484,-0.09908394919641023,0.777870237827301,0.3182317316532135,0.09096719252750947,0.8597020506858826,0.5270460247993469,0.68443145957089,0.9273085594177246,0.6685277819633484,-0.09908394919641023,0.777870237827301,0.3182317316532135,0.19600336137227334,0.8979838490486145,0.6495550870895386,0.37484251367994137,0.9276292324066162,0.7409458160400391,0.05615057192931955,0.8106116652488708,0.522752583026886,0.17770191221180287,0.8974124193191528,0.6460999846458435,0.42692905974774037,0.9261633157730103,0.7402113080024719,0.07355846747694177,0.8087287545204163,0.5268246531486511,-0.10300309531110015,0.7720364928245544,0.33318600058555603,0.03775312088054041,0.8296587467193604,0.444388747215271,-0.27176239348119446,0.6985998153686523,0.28852778673171997
S13,0.21318711651858513,0.8635709285736084,0.6625752449035645,0.6508569533524299,0.9369673132896423,0.8316857814788818,-0.23767611123076027,0.7240639925003052,0.4679713249206543,0.21318711651858513,0.8635709285736084,0.6625752449035645,0.6508569533524299,0.9369673132896423,0.8316857814788818,-0.23767611123076027,0.7240639925003052,0.4679713249206543,0.2225729772505568,0.8786376118659973,0.6919050812721252,0.47151041320606113,0.9411145448684692,0.8372942805290222,-0.13099147617715887,0.6973839998245239,0.5212157964706421,0.23168631319263983,0.8788474202156067,0.6929342746734619,0.5120779171275401,0.9419264793395996,0.8435638546943665,-0.09247822785889706,0.6956437826156616,0.5269189476966858,-0.13275062826219927,0.6260907053947449,0.37067490816116333,0.20147313584906526,0.8002556562423706,0.5767884850502014,-0.39317336140692577,0.5027854442596436,0.22290702164173126
S14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
