ID,mean_semi_loc_coh_sif,mean_semi_loc_coh_bert,mean_semi_loc_coh_elmo,max_semi_loc_coh_sif,max_semi_loc_coh_bert,max_semi_loc_coh_elmo,min_semi_loc_coh_sif,min_semi_loc_coh_bert,min_semi_loc_coh_elmo,mean_loc_coh_sif,mean_loc_coh_bert,mean_loc_coh_elmo,max_loc_coh_sif,max_loc_coh_bert,max_loc_coh_elmo,min_loc_coh_sif,min_loc_coh_bert,min_loc_coh_elmo,mean_glob_coh_sif,mean_glob_coh_bert,mean_glob_coh_elmo,max_glob_coh_sif,max_glob_coh_bert,max_glob_coh_elmo,min_glob_coh_sif,min_glob_coh_bert,min_glob_coh_elmo,mean_control_glob_coh_sif,mean_control_glob_coh_bert,mean_control_glob_coh_elmo,max_control_glob_coh_sif,max_control_glob_coh_bert,max_control_glob_coh_elmo,min_control_glob_coh_sif,min_control_glob_coh_bert,min_control_glob_coh_elmo,mean_cum_coh_sif,mean_cum_coh_bert,mean_cum_coh_elmo,max_cum_coh_sif,max_cum_coh_bert,max_cum_coh_elmo,min_cum_coh_sif,min_cum_coh_bert,min_cum_coh_elmo
S01,0.106206437872949,0.8814430236816406,0.5420403480529785,0.7458505410547386,0.9372460246086121,0.7327620983123779,-0.4115891000520471,0.8077301383018494,0.34487032890319824,0.106206437872949,0.8814430236816406,0.5420403480529785,0.7458505410547386,0.9372460246086121,0.7327620983123779,-0.4115891000520471,0.8077301383018494,0.34487032890319824,0.225568730655709,0.9022989869117737,0.6306053400039673,0.6141697498357528,0.9317618012428284,0.7784736752510071,-0.1795938723046573,0.8381362557411194,0.42915648221969604,0.23502271496105978,0.9015578031539917,0.6298379898071289,0.6428902667781898,0.9314002990722656,0.7790159583091736,-0.20906993945291588,0.8388862013816833,0.4326924979686737,-0.1758601879287188,0.7598894238471985,0.257860392332077,-0.006948919421097199,0.838816225528717,0.34487032890319824,-0.3411969341840242,0.6352111101150513,0.17100562155246735
S02,0.16537218807975881,0.8437623381614685,0.6077436804771423,0.9874971973233486,0.8943169116973877,0.771138608455658,-0.06588375679328412,0.7795154452323914,0.4510549008846283,0.16537218807975881,0.8437623381614685,0.6077436804771423,0.9874971973233486,0.8943169116973877,0.771138608455658,-0.06588375679328412,0.7795154452323914,0.4510549008846283,0.2657731709568448,0.8717243671417236,0.6744213104248047,0.44411387964277566,0.9294383525848389,0.7986460328102112,-0.11796193050545774,0.7632731795310974,0.5254431366920471,0.2756061112282871,0.8737651705741882,0.6811408400535583,0.43793530722155977,0.9313580989837646,0.7952198386192322,-0.09200560718077126,0.7700361013412476,0.5411427021026611,0.020234569311394245,0.7246530055999756,0.41291457414627075,0.9874971973233486,0.8019488453865051,0.5446228384971619,-0.1701093986803839,0.6131995916366577,0.27706101536750793
S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S06,0.11569857942534663,0.8853793144226074,0.5925313830375671,0.5075262686715124,0.9323157072067261,0.750277578830719,-0.08416573954211654,0.799508273601532,0.22392447292804718,0.11569857942534663,0.8853793144226074,0.5925313830375671,0.5075262686715124,0.9323157072067261,0.750277578830719,-0.08416573954211654,0.799508273601532,0.22392447292804718,0.1632947580893719,0.899217963218689,0.649240255355835,0.5657134975107035,0.9293755888938904,0.7603753209114075,-0.19984057057777088,0.8066985607147217,0.382210373878479,0.16748709404011156,0.8997188210487366,0.6517423391342163,0.5826937733806636,0.9312019944190979,0.763257622718811,-0.19940264794171836,0.8129013776779175,0.3800200819969177,-0.09469335662341558,0.755768358707428,0.2501746714115143,0.2106543763192905,0.816669225692749,0.3236435055732727,-0.30490836684956946,0.6171649694442749,0.17612549662590027
S07,0.16619139601205704,0.8584015369415283,0.568152666091919,0.6071779133948798,0.9220050573348999,0.7393645644187927,-0.19447089086788985,0.712390661239624,0.342302143573761,0.16619139601205704,0.8584015369415283,0.568152666091919,0.6071779133948798,0.9220050573348999,0.7393645644187927,-0.19447089086788985,0.712390661239624,0.342302143573761,0.24101320564024847,0.8835855722427368,0.6336336135864258,0.5537314420700776,0.9303807020187378,0.7527921199798584,-0.19869168947954485,0.8128320574760437,0.49557745456695557,0.22769508832554855,0.8835678696632385,0.6327346563339233,0.5482690318776007,0.9290687441825867,0.748732328414917,-0.2355816112877894,0.8144770264625549,0.49051812291145325,-0.1230171841667756,0.6998290419578552,0.30766937136650085,0.09697777639324125,0.7670817971229553,0.3947412669658661,-0.3029910322074948,0.6499150395393372,0.19467955827713013
S08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S09,0.08109456004023156,0.8286189436912537,0.5509178638458252,0.29407635428605355,0.8886014223098755,0.6423929333686829,-0.01596872841637018,0.77178955078125,0.4714042842388153,0.08109456004023156,0.8286189436912537,0.5509178638458252,0.29407635428605355,0.8886014223098755,0.6423929333686829,-0.01596872841637018,0.77178955078125,0.4714042842388153,0.25552696739082226,0.8622074723243713,0.6466461420059204,0.5054428369620796,0.9206284880638123,0.8287559747695923,-0.07531194110566812,0.7927463054656982,0.4634709656238556,0.2606822120163838,0.8642199039459229,0.65203857421875,0.511937880638315,0.9202377200126648,0.8269816040992737,-0.07480825715185971,0.7961096167564392,0.4816441535949707,-0.08068369154724005,0.7297224402427673,0.38625428080558777,0.14252869183458017,0.8070012927055359,0.5336558818817139,-0.21173284332529896,0.6560180187225342,0.2858939468860626
S10,0.04676060633848625,0.8651912212371826,0.5173344016075134,0.11809909532241977,0.9210290908813477,0.6794933676719666,-0.04267938940775105,0.774846076965332,0.30393439531326294,0.04676060633848625,0.8651912212371826,0.5173344016075134,0.11809909532241977,0.9210290908813477,0.6794933676719666,-0.04267938940775105,0.774846076965332,0.30393439531326294,0.2177663679099808,0.9021627306938171,0.6549063324928284,0.4932793944503078,0.9285740256309509,0.753596842288971,-0.08310629030512462,0.8142502903938293,0.4521135687828064,0.21781436337278468,0.9025777578353882,0.6591230630874634,0.5293645348362233,0.929061233997345,0.7640715837478638,-0.09815970392314662,0.8157139420509338,0.4631226360797882,-0.07593247081923933,0.7688055038452148,0.305124968290329,0.01032986270571423,0.8286523222923279,0.3463396430015564,-0.14554213925932136,0.6956535577774048,0.2759794592857361
S11,0.26021157475580864,0.8521616458892822,0.4876765310764313,0.874819507884811,0.9091758728027344,0.6756271123886108,-0.10537107901325131,0.7522571086883545,0.1928904950618744,0.26021157475580864,0.8521616458892822,0.4876765310764313,0.874819507884811,0.9091758728027344,0.6756271123886108,-0.10537107901325131,0.7522571086883545,0.1928904950618744,0.25162510998491905,0.8828127980232239,0.5802227854728699,0.5461555505981325,0.9326480627059937,0.7441571354866028,-0.10506595543258229,0.7938024401664734,0.3098755180835724,0.27334453859501334,0.8825585246086121,0.586388885974884,0.580142270104575,0.9324976205825806,0.7485737800598145,-0.06208851646423102,0.7979977130889893,0.3133365511894226,-0.009254778385164756,0.6923168301582336,0.20535063743591309,0.874819507884811,0.752376139163971,0.49293872714042664,-0.34518423759592104,0.6065635681152344,0.11077714711427689
S12,0.29716500194216533,0.8540468215942383,0.5778400301933289,0.7347566171546933,0.911813497543335,0.6839417815208435,-0.034073614535784266,0.7588212490081787,0.3831941783428192,0.29716500194216533,0.8540468215942383,0.5778400301933289,0.7347566171546933,0.911813497543335,0.6839417815208435,-0.034073614535784266,0.7588212490081787,0.3831941783428192,0.40414778881944485,0.8832757472991943,0.660855233669281,0.6253259321905921,0.9308726787567139,0.7776033878326416,0.13683750245536463,0.7451871633529663,0.550605297088623,0.3998281498909793,0.8828229904174805,0.6604932546615601,0.636247879205177,0.9287405014038086,0.7682161331176758,0.08953386431662379,0.7475975155830383,0.557526707649231,-0.033858303830652685,0.7101259827613831,0.35614514350891113,0.18733105425341748,0.7855597138404846,0.4699961841106415,-0.17086665789586117,0.6475943326950073,0.31802237033843994
