ID,mean_semi_loc_coh_sif,mean_semi_loc_coh_bert,mean_semi_loc_coh_elmo,max_semi_loc_coh_sif,max_semi_loc_coh_bert,max_semi_loc_coh_elmo,min_semi_loc_coh_sif,min_semi_loc_coh_bert,min_semi_loc_coh_elmo,mean_loc_coh_sif,mean_loc_coh_bert,mean_loc_coh_elmo,max_loc_coh_sif,max_loc_coh_bert,max_loc_coh_elmo,min_loc_coh_sif,min_loc_coh_bert,min_loc_coh_elmo,mean_glob_coh_sif,mean_glob_coh_bert,mean_glob_coh_elmo,max_glob_coh_sif,max_glob_coh_bert,max_glob_coh_elmo,min_glob_coh_sif,min_glob_coh_bert,min_glob_coh_elmo,mean_control_glob_coh_sif,mean_control_glob_coh_bert,mean_control_glob_coh_elmo,max_control_glob_coh_sif,max_control_glob_coh_bert,max_control_glob_coh_elmo,min_control_glob_coh_sif,min_control_glob_coh_bert,min_control_glob_coh_elmo,mean_cum_coh_sif,mean_cum_coh_bert,mean_cum_coh_elmo,max_cum_coh_sif,max_cum_coh_bert,max_cum_coh_elmo,min_cum_coh_sif,min_cum_coh_bert,min_cum_coh_elmo
S01,0.32501247094072855,0.8863158822059631,0.5804404616355896,0.6999565605782541,0.9273839592933655,0.7726697325706482,-0.13800393829277852,0.7700707912445068,0.3588530719280243,0.32501247094072855,0.8863158822059631,0.5804404616355896,0.6999565605782541,0.9273839592933655,0.7726697325706482,-0.13800393829277852,0.7700707912445068,0.3588530719280243,0.41164460066399083,0.891730785369873,0.6295493245124817,0.6954888820734167,0.9262024760246277,0.7776830792427063,-0.09582224288206292,0.8269803524017334,0.49126219749450684,0.4083340706374412,0.8989958167076111,0.623627245426178,0.6482508368678909,0.9261780977249146,0.7599228620529175,0.03642737392906008,0.8156507015228271,0.47186657786369324,-0.15099629055443547,0.7444545030593872,0.2690930962562561,0.05761149098882447,0.8712108731269836,0.38290706276893616,-0.35693310890061153,0.6002715826034546,0.14852797985076904
S02,0.3242258747440244,0.8703212141990662,0.5065680146217346,0.8456222995813674,0.9288487434387207,0.7222662568092346,-0.2709662673529209,0.7850630283355713,0.2599743902683258,0.3242258747440244,0.8703212141990662,0.5065680146217346,0.8456222995813674,0.9288487434387207,0.7222662568092346,-0.2709662673529209,0.7850630283355713,0.2599743902683258,0.35787067110512877,0.8772566318511963,0.5496246814727783,0.832947378695889,0.9258285760879517,0.7237712144851685,-0.2439451585965858,0.8334007859230042,0.3817201256752014,0.3703687858611801,0.8898832201957703,0.5649656057357788,0.7724271063458589,0.9309176206588745,0.7474194169044495,-0.21055415189985122,0.863624095916748,0.37372055649757385,-0.000422203042398486,0.7482125163078308,0.1771688014268875,0.6469620127392233,0.8326366543769836,0.46460503339767456,-0.2946962946688614,0.6870720982551575,0.07113774120807648
S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S06,0.3698358416911144,0.8754839897155762,0.6549561023712158,0.8798108163665463,0.9302022457122803,0.7991307377815247,-0.307453806633519,0.7349472045898438,0.26034078001976013,0.3698358416911144,0.8754839897155762,0.6549561023712158,0.8798108163665463,0.9302022457122803,0.7991307377815247,-0.307453806633519,0.7349472045898438,0.26034078001976013,0.4318169559347757,0.8833398222923279,0.6786788105964661,0.8837195235971813,0.926371157169342,0.8133910298347473,-0.27450287611302704,0.7285116314888,0.48971909284591675,0.42778741367999346,0.8849350810050964,0.6836234927177429,0.828143098132638,0.9286288022994995,0.8033334016799927,-0.19283093704764714,0.7220951914787292,0.47964194416999817,-0.11464493140211991,0.6976342797279358,0.29269182682037354,0.07974858909411432,0.8256183862686157,0.396572083234787,-0.3437398357674307,0.5886753797531128,0.17531587183475494
S07,0.3143540997673626,0.8713381886482239,0.566169023513794,0.8830947951314866,0.9327887892723083,0.7551237940788269,-0.14673773492843223,0.7722095251083374,0.3369430601596832,0.3143540997673626,0.8713381886482239,0.566169023513794,0.8830947951314866,0.9327887892723083,0.7551237940788269,-0.14673773492843223,0.7722095251083374,0.3369430601596832,0.34151652246513714,0.8755396604537964,0.5915927290916443,0.8292704753034658,0.9288622140884399,0.7919190526008606,-0.24262268779263088,0.7981643080711365,0.369247704744339,0.35246993097373885,0.8825476765632629,0.5955297946929932,0.7723556727568811,0.9338569641113281,0.7724363207817078,-0.11250930931573457,0.7710255980491638,0.37937042117118835,-0.1376027944712228,0.6637053489685059,0.20265968143939972,0.5460204799133589,0.8031982779502869,0.5585583448410034,-0.39079013873011964,0.5803654193878174,0.06100694090127945
S08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S10,0.29621192138372965,0.8963685631752014,0.5641053318977356,0.5706498117260781,0.931876540184021,0.7671185731887817,-0.0156589189937936,0.8520890474319458,0.3977007567882538,0.29621192138372965,0.8963685631752014,0.5641053318977356,0.5706498117260781,0.931876540184021,0.7671185731887817,-0.0156589189937936,0.8520890474319458,0.3977007567882538,0.32772317955645175,0.8977572917938232,0.6180598139762878,0.8152335027243193,0.9357619881629944,0.7941761612892151,-0.11820818319138221,0.8636098504066467,0.4382963478565216,0.359872142898534,0.9095218181610107,0.6245647072792053,0.7917846317623123,0.9411042928695679,0.7744943499565125,0.036196709091684286,0.8875042796134949,0.4393674433231354,-0.03855782263456215,0.8085975646972656,0.29025810956954956,0.36537651213819544,0.8561248779296875,0.47494810819625854,-0.2986414897004222,0.7832867503166199,0.1770700365304947
S11,0.18916596905743915,0.8690016269683838,0.5595986843109131,0.5725847430870157,0.9436784982681274,0.8219815492630005,-0.2278906831852919,0.7803672552108765,0.2364756315946579,0.18916596905743915,0.8690016269683838,0.5595986843109131,0.5725847430870157,0.9436784982681274,0.8219815492630005,-0.2278906831852919,0.7803672552108765,0.2364756315946579,0.20389627221279566,0.8803828954696655,0.6055246591567993,0.8640610482371477,0.9326199293136597,0.795489490032196,-0.3018834558443336,0.7977891564369202,0.43828991055488586,0.2486185139469237,0.8896827697753906,0.6223407983779907,0.7862516986756043,0.9363242983818054,0.8001875281333923,-0.19101272477059453,0.7884199023246765,0.47024232149124146,-0.15796248739034124,0.7471951246261597,0.3054329454898834,0.3129860966806945,0.8498795032501221,0.5054221749305725,-0.3275524041449682,0.6040666103363037,0.14380541443824768
S12,0.5116691331434883,0.8711799383163452,0.6335082650184631,0.7498739941724554,0.9330189228057861,0.7787637710571289,-0.1436938121943707,0.7970113754272461,0.46462395787239075,0.5116691331434883,0.8711799383163452,0.6335082650184631,0.7498739941724554,0.9330189228057861,0.7787637710571289,-0.1436938121943707,0.7970113754272461,0.46462395787239075,0.5719183895082514,0.8944301605224609,0.6813898086547852,0.8873940815146615,0.9314929246902466,0.7470317482948303,-0.035415919234005874,0.8272490501403809,0.6114113926887512,0.5361555235279271,0.8914191126823425,0.6668086051940918,0.8120481222629612,0.9232525825500488,0.7301877737045288,0.039278124372899154,0.8022686839103699,0.5798305869102478,0.01624940871689111,0.739316999912262,0.42619144916534424,0.3842483394242204,0.8308817148208618,0.4943673014640808,-0.2114178110067744,0.6724307537078857,0.3772519826889038
S13,0.28026415644113495,0.8709759712219238,0.5569903254508972,0.7422738132763189,0.9188820123672485,0.827900230884552,-0.2748587149546678,0.6246881484985352,0.19372183084487915,0.28026415644113495,0.8709759712219238,0.5569903254508972,0.7422738132763189,0.9188820123672485,0.827900230884552,-0.2748587149546678,0.6246881484985352,0.19372183084487915,0.34073739708670586,0.8808788657188416,0.6009415984153748,0.8334644964241077,0.9182722568511963,0.8563246726989746,-0.32351926469982406,0.8212277889251709,0.2645798325538635,0.3274805338496946,0.8832531571388245,0.5949099063873291,0.771626843284614,0.9221687912940979,0.8375518321990967,-0.19628681703533807,0.7998257279396057,0.2988794147968292,-0.23517647600858563,0.6777560114860535,0.16151556372642517,-0.006434315188082373,0.7548959255218506,0.2968912422657013,-0.4296263430886302,0.5764284729957581,0.02330605313181877
S14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
